results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,reult/alternative/0/word/0/tartTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime,seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
0.83783704,,0.829301,249.2,249.0,it,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,249.3,249.2,is,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.76177633,249.9,249.3,also,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.87655449,250.1,249.9,kind,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.829301,250.3,250.1,of,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,250.4,250.3,an,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.80211318,251.0,250.4,International,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.80211252,251.4,251.0,Love,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.76953208,251.8,251.4,Me,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,252.2,251.9,Korea,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.73913485,252.5,252.2,sign,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.90782273,252.7,252.5,like,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91045117,253.0,252.7,several,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,253.2,253.0,tens,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.77022964,253.4,253.2,of,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.71541357,253.7,253.4,years,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.72451669,254.2,253.7,ago,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,255.8,255.6,and,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,255.9,255.8,we,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,256.4,255.9,promise,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.72576755,256.6,256.4,to,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.74740857,256.9,256.6,the,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,257.5,256.9,international,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.72341013,258.0,257.5,society,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,258.2,258.0,that,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.77022964,258.4,258.2,we,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.72451675,258.6,258.4,are,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.81171948,258.9,258.6,going,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,259.0,258.9,to,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.89015228,259.4,259.0,accept,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,259.5,259.4,the,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.71936303,260.2,259.5,refugees,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,260.5,260.2,in,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.75325167,260.8,260.5,this,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,261.1,260.8,or,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,261.3,261.1,bad,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.76415235,262.0,261.3,cases,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.73545015,262.9,262.4,so,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.76184458,263.5,263.0,well,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.82946903,264.2,264.1,I,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,264.5,264.2,do,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,264.9,264.5,understand,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.73545033,265.0,264.9,a,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,265.3,265.0,lot,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.82946903,265.4,265.3,of,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.7114374,265.9,265.4,people,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.90425539,266.2,265.9,are,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.75325191,266.9,266.2,against,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,267.9,267.6,well,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,268.1,267.9,there,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91283858,268.2,268.1,are,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.73661613,268.3,268.2,a,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.71501309,268.5,268.3,lot,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.82834977,268.7,268.5,of,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.91016483,268.9,268.7,like,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.72287357,269.7,268.9,emotional,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.83783704,,0.69526154,270.3,269.7,or,2.0,en-us,270.99311,,,,,,,,,,,,,,,,,,,,,,,
0.70990181, emotional or personal personal feelings against these refugees or in general against work for foreigners coming in the country but well I think that's not really the issue in this case and,0.91283858,273.1,272.5,emotional,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.91283858,273.3,273.1,or,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.91283858,274.0,273.3,personal,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.91283858,275.8,275.2,personal,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.91283858,277.0,276.5,feelings,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.91283858,277.4,277.0,against,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.54659694,277.6,277.4,these,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.62910348,278.1,277.6,refugees,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.59366298,278.6,278.1,or,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.91283858,279.4,279.2,in,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.61057937,279.8,279.4,general,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.66150945,280.8,279.8,against,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.40263805,282.6,282.2,work,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.64000303,282.9,282.6,for,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.91283858,283.4,282.9,foreigners,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.72539294,283.8,283.4,coming,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.66428506,283.9,283.8,in,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.91283858,283.9,283.9,the,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.73849875,284.4,283.9,country,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.4805049,284.9,284.4,but,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.72262275,285.4,285.1,well,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.51936144,285.7,285.4,I,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.68456149,286.0,285.7,think,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.91283858,286.2,286.0,that's,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.76418346,286.5,286.2,not,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.42520258,286.8,286.5,really,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.91283858,287.0,286.8,the,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.36428738,287.4,287.0,issue,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.91283858,287.6,287.4,in,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.69205749,287.8,287.6,this,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.35097846,288.4,287.8,case,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.70990181,,0.54676533,289.5,288.9,and,2.0,en-us,290.036194,,,,,,,,,,,,,,,,,,,,,,,
0.74238271, emotional or personal personal feelings against this refuges or in general against this or for foreigners coming in the country but well I think that's not really the issue in this case and also also well,0.91283858,273.1,272.5,emotional,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,273.3,273.1,or,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,274.0,273.3,personal,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,275.8,275.2,personal,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,277.0,276.5,feelings,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,277.5,277.0,against,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,277.7,277.5,this,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.34941036,278.1,277.7,refuges,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.57009667,278.6,278.1,or,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,279.4,279.2,in,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.56434971,279.9,279.4,general,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.86602455,280.3,279.9,against,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.57840997,280.8,280.3,this,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.68372697,282.5,282.2,or,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.61491024,282.9,282.6,for,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,283.4,282.9,foreigners,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.73716557,283.8,283.4,coming,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,283.9,283.8,in,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,283.9,283.9,the,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.7556076,284.4,283.9,country,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.53867072,284.9,284.4,but,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.72812241,285.4,285.1,well,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.5723964,285.7,285.4,I,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.70365411,286.0,285.7,think,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,286.2,286.0,that's,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.76919568,286.5,286.2,not,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.51362109,286.8,286.5,really,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,287.0,286.8,the,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.45801079,287.4,287.0,issue,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,287.6,287.4,in,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.70748913,287.8,287.6,this,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.42348859,288.4,287.8,case,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.58724898,289.5,288.9,and,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.91283858,291.6,290.9,also,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.61168605,292.2,291.6,also,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.74238271,,0.69991165,292.7,292.2,well,2.0,en-us,293.253474,,,,,,,,,,,,,,,,,,,,,,,
0.72465181, and also also well,0.58800936,291.0,290.3,and,2.0,en-us,293.263495,,,,,,,,,,,,,,,,,,,,,,,
0.72465181,,0.91283858,291.6,291.0,also,2.0,en-us,293.263495,,,,,,,,,,,,,,,,,,,,,,,
0.72465181,,0.68842989,292.2,291.6,also,2.0,en-us,293.263495,,,,,,,,,,,,,,,,,,,,,,,
0.72465181,,0.70932925,292.8,292.2,well,2.0,en-us,293.263495,,,,,,,,,,,,,,,,,,,,,,,
0.70061672, you also mentioned that they're already legal legally residing two million foreign people in South Korea and what I want what I just want to mention is that they're not illegal immigrants are just under a process so well it's not really it's really hard to say very illegal he's just in the in between that process in between those fetuses and well,0.91283858,294.5,294.1,you,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,294.7,294.5,also,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,295.1,294.7,mentioned,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,295.3,295.1,that,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.37491298,295.4,295.3,they're,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.571455,296.1,295.4,already,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.70789021,297.2,296.5,legal,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.82546669,298.0,297.3,legally,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,298.6,298.0,residing,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.62893587,298.8,298.6,two,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.76957631,299.3,298.8,million,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,299.6,299.3,foreign,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.76957619,300.2,299.6,people,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.70056748,300.6,300.2,in,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,301.0,300.7,South,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.71372491,301.6,301.0,Korea,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.7128008,302.0,301.6,and,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,302.2,302.0,what,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.4924379,302.3,302.2,I,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.70163339,302.7,302.3,want,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.41209632,303.5,302.7,what,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.35756901,303.5,303.5,I,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.71923733,303.8,303.5,just,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,303.9,303.8,want,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.50030786,304.0,303.9,to,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.55486059,304.4,304.0,mention,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,304.5,304.4,is,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.64821911,304.7,304.5,that,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.76417518,305.0,304.7,they're,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.56642562,305.6,305.0,not,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.66226423,306.3,305.6,illegal,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,306.9,306.3,immigrants,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.55458474,307.1,306.9,are,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,307.5,307.1,just,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.68504065,307.8,307.5,under,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,307.9,307.8,a,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.59311056,308.6,307.9,process,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.55968732,309.1,308.6,so,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.72849274,309.7,309.3,well,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,309.9,309.7,it's,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.72304422,310.2,309.9,not,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.48638391,310.7,310.2,really,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,311.0,310.8,it's,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.44496882,311.3,311.0,really,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,311.5,311.3,hard,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.68504065,311.6,311.5,to,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.72849274,311.7,311.6,say,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.59311056,312.0,311.7,very,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.61494267,312.8,312.0,illegal,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,313.0,312.8,he's,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.60856509,313.5,313.0,just,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.7119261,313.8,313.7,in,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.72304422,314.0,313.8,the,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.91283858,314.1,314.0,in,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.3645063,314.6,314.1,between,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.68504065,314.9,314.6,that,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.48317295,315.2,314.9,process,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.53934979,315.6,315.4,in,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.55486059,316.0,315.6,between,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.72602451,316.3,316.0,those,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.63275546,317.0,316.3,fetuses,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.47867095,319.3,317.2,and,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.70061672,,0.64882028,319.9,319.3,well,2.0,en-us,320.39488,,,,,,,,,,,,,,,,,,,,,,,
0.77882123, you also mentioned that there are already legal legally residing two million foreign people in South Korea and what I want what I just want to mention is that they're not illegal immigrants they're just under a process so well it's not really it's really hard to say very illegal you just in the in between that process of in between those statuses well,0.91283858,294.5,294.2,you,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,294.8,294.5,also,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,295.1,294.8,mentioned,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,295.3,295.1,that,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,295.4,295.3,there,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,295.5,295.4,are,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,296.1,295.5,already,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,297.2,296.5,legal,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,298.0,297.3,legally,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,298.6,298.0,residing,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.66387564,298.8,298.6,two,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,299.3,298.8,million,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,299.6,299.3,foreign,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.89943153,300.2,299.6,people,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.73516989,300.7,300.2,in,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.90574306,301.0,300.7,South,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.7692675,301.6,301.0,Korea,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.75551265,302.0,301.6,and,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,302.2,302.0,what,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.56863266,302.3,302.2,I,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.72441077,302.7,302.3,want,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.57356924,303.5,302.7,what,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.49749589,303.5,303.5,I,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.70818257,303.8,303.5,just,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,303.9,303.8,want,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.49749589,304.0,303.9,to,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.64056969,304.4,304.0,mention,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,304.5,304.4,is,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.70666432,304.7,304.5,that,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.83401692,305.0,304.7,they're,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.66560501,305.6,305.0,not,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.71147591,306.3,305.6,illegal,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,306.9,306.3,immigrants,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.7623648,307.1,306.9,they're,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
0.77882123,,0.91283858,307.5,307.1,just,2.0,en-us,320.455015,,,,,,,,,,,,,,,,,,,,,,,
